DOR Code,Municipality,Fiscal Year,Residential,Open Space,Commercial,Industrial,Personal Property
276,Southampton,2010,12.36,0.00,12.36,12.36,12.36
276,Southampton,2011,12.96,0.00,12.96,12.96,12.96
276,Southampton,2012,14.01,0.00,14.01,14.01,14.01
276,Southampton,2013,14.44,0.00,14.44,14.44,14.44
276,Southampton,2014,15.20,0.00,15.20,15.20,15.20
276,Southampton,2015,15.71,0.00,15.71,15.71,15.71
276,Southampton,2016,16.17,0.00,16.17,16.17,16.17
276,Southampton,2017,16.32,0.00,16.32,16.32,16.32
277,Southborough,2003,12.24,0.00,12.24,12.24,12.24
277,Southborough,2004,12.80,0.00,12.80,12.80,12.80
277,Southborough,2005,12.68,0.00,12.68,12.68,12.68
277,Southborough,2006,12.36,0.00,12.36,12.36,12.36
277,Southborough,2007,12.58,0.00,12.58,12.58,12.58
277,Southborough,2008,12.54,0.00,12.54,12.54,12.54
277,Southborough,2009,14.16,0.00,14.16,14.16,14.16
277,Southborough,2010,14.06,0.00,14.06,14.06,14.06
277,Southborough,2011,15.58,0.00,15.58,15.58,15.58
277,Southborough,2012,16.14,0.00,16.14,16.14,16.14
277,Southborough,2013,16.54,0.00,16.54,16.54,16.54
277,Southborough,2014,16.18,0.00,16.18,16.18,16.18
277,Southborough,2015,16.02,0.00,16.02,16.02,16.02
277,Southborough,2016,15.82,0.00,15.82,15.82,15.82
277,Southborough,2017,16.38,0.00,16.38,16.38,16.38
278,Southbridge,2003,16.23,0.00,16.23,16.23,16.23
278,Southbridge,2004,11.78,0.00,11.78,11.78,11.78
278,Southbridge,2005,11.50,0.00,11.50,11.50,11.50
278,Southbridge,2006,11.64,0.00,11.64,11.64,11.64
278,Southbridge,2007,11.21,0.00,11.21,11.21,11.21
278,Southbridge,2008,11.81,0.00,11.81,11.81,11.81
278,Southbridge,2009,12.61,0.00,12.61,12.61,12.61
278,Southbridge,2010,15.16,0.00,15.16,15.16,15.16
278,Southbridge,2011,17.14,0.00,17.14,17.14,17.14
278,Southbridge,2012,17.83,0.00,17.83,17.83,17.83
278,Southbridge,2013,18.47,0.00,18.47,18.47,18.47
278,Southbridge,2014,19.64,0.00,19.64,19.64,19.64
278,Southbridge,2015,20.36,0.00,20.36,20.36,20.36
278,Southbridge,2016,20.21,0.00,20.21,20.21,20.21
278,Southbridge,2017,20.57,0.00,20.57,20.57,20.57
279,Southwick,2003,16.49,0.00,16.49,16.49,16.49
279,Southwick,2004,14.27,0.00,14.27,14.27,14.27
279,Southwick,2005,14.71,0.00,14.71,14.71,14.71
279,Southwick,2006,12.73,0.00,12.73,12.73,12.73
279,Southwick,2007,11.84,0.00,11.84,11.84,11.84
279,Southwick,2008,12.20,0.00,12.20,12.20,12.20
279,Southwick,2009,12.55,0.00,12.55,12.55,12.55
279,Southwick,2010,13.44,0.00,13.44,13.44,13.44
279,Southwick,2011,13.44,0.00,13.44,13.44,13.44
279,Southwick,2012,14.23,0.00,14.23,14.23,14.23
279,Southwick,2013,15.48,0.00,15.48,15.48,15.48
279,Southwick,2014,17.06,0.00,17.06,17.06,17.06
279,Southwick,2015,16.94,0.00,16.94,16.94,16.94
279,Southwick,2016,17.10,0.00,17.10,17.10,17.10
279,Southwick,2017,17.73,0.00,17.73,17.73,17.73
280,Spencer,2003,12.47,0.00,12.47,12.47,12.47
280,Spencer,2004,8.40,0.00,8.40,8.40,8.40
280,Spencer,2005,8.70,0.00,8.70,8.70,8.70
280,Spencer,2006,8.49,0.00,8.49,8.49,8.49
280,Spencer,2007,7.73,0.00,7.73,7.73,7.73
280,Spencer,2008,7.92,0.00,7.92,7.92,7.92
280,Spencer,2009,8.75,0.00,8.75,8.75,8.75
280,Spencer,2010,9.82,0.00,9.82,9.82,9.82
280,Spencer,2011,11.07,0.00,11.07,11.07,11.07
280,Spencer,2012,12.28,0.00,12.28,12.28,12.28
280,Spencer,2013,12.77,0.00,12.77,12.77,12.77
280,Spencer,2014,13.15,0.00,13.15,13.15,13.15
280,Spencer,2015,13.67,0.00,13.67,13.67,13.67
280,Spencer,2016,14.29,0.00,14.29,14.29,14.29
280,Spencer,2017,13.98,0.00,13.98,13.98,13.98
281,Springfield,2003,19.41,0.00,34.54,34.54,34.54
281,Springfield,2004,18.99,0.00,34.18,34.18,34.18
281,Springfield,2005,17.51,0.00,33.36,33.36,33.36
281,Springfield,2006,17.00,0.00,33.02,33.02,33.02
281,Springfield,2007,16.04,0.00,31.91,31.91,31.91
281,Springfield,2008,16.03,0.00,32.04,32.04,32.04
281,Springfield,2009,17.89,0.00,36.98,36.98,36.98
281,Springfield,2010,19.50,0.00,39.25,39.25,39.25
281,Springfield,2011,19.49,0.00,38.97,38.97,38.97
281,Springfield,2012,19.83,0.00,39.99,39.99,39.99
281,Springfield,2013,19.71,0.00,38.98,38.98,38.98
281,Springfield,2014,19.71,0.00,39.04,39.04,39.04
281,Springfield,2015,19.67,0.00,38.77,38.77,38.77
281,Springfield,2016,19.66,0.00,38.60,38.60,38.60
281,Springfield,2017,19.66,0.00,39.07,39.07,39.07
282,Sterling,2003,12.35,0.00,12.35,12.35,12.35
282,Sterling,2004,12.60,0.00,12.60,12.60,12.60
282,Sterling,2005,13.03,0.00,13.03,13.03,13.03
282,Sterling,2006,11.59,0.00,11.59,11.59,11.59
282,Sterling,2007,11.51,0.00,11.51,11.51,11.51
282,Sterling,2008,12.63,0.00,12.63,12.63,12.63
282,Sterling,2009,13.25,0.00,13.25,13.25,13.25
282,Sterling,2010,14.29,0.00,14.29,14.29,14.29
282,Sterling,2011,14.90,0.00,14.90,14.90,14.90
282,Sterling,2012,15.65,0.00,15.65,15.65,15.65
282,Sterling,2013,16.35,0.00,16.35,16.35,16.35
282,Sterling,2014,16.93,0.00,16.93,16.93,16.93
282,Sterling,2015,17.29,0.00,17.29,17.29,17.29
282,Sterling,2016,18.33,0.00,18.33,18.33,18.33
282,Sterling,2017,18.03,0.00,18.03,18.03,18.03
283,Stockbridge,2003,8.60,8.60,8.60,8.60,8.60
283,Stockbridge,2004,9.71,9.71,9.71,9.71,9.71
283,Stockbridge,2005,6.52,0.00,6.52,6.52,6.52
283,Stockbridge,2006,6.74,0.00,6.74,6.74,6.74
283,Stockbridge,2007,6.85,0.00,6.85,6.85,6.85
283,Stockbridge,2008,6.92,0.00,6.92,6.92,6.92
283,Stockbridge,2009,6.78,0.00,6.78,6.78,6.78
283,Stockbridge,2010,6.99,0.00,6.99,6.99,6.99
283,Stockbridge,2011,7.48,0.00,7.48,7.48,7.48
283,Stockbridge,2012,7.63,0.00,7.63,7.63,7.63
283,Stockbridge,2013,8.32,0.00,8.32,8.32,8.32
283,Stockbridge,2014,8.76,0.00,8.76,8.76,8.76
283,Stockbridge,2015,8.67,0.00,8.67,8.67,8.67
283,Stockbridge,2016,9.59,0.00,9.59,9.59,9.59
283,Stockbridge,2017,9.70,0.00,9.70,9.70,9.70
284,Stoneham,2003,11.70,0.00,16.65,16.65,16.65
284,Stoneham,2004,12.16,0.00,17.32,17.32,17.32
284,Stoneham,2005,10.46,0.00,16.75,16.75,16.75
284,Stoneham,2006,9.67,0.00,16.68,16.68,16.68
284,Stoneham,2007,9.74,0.00,17.15,17.15,17.15
284,Stoneham,2008,10.19,0.00,17.70,17.70,17.70
284,Stoneham,2009,10.88,0.00,18.12,18.12,18.12
284,Stoneham,2010,11.49,0.00,18.87,18.87,18.87
284,Stoneham,2011,12.21,0.00,19.63,19.63,19.63
284,Stoneham,2012,12.61,0.00,20.25,20.25,20.25
284,Stoneham,2013,13.06,0.00,21.00,21.00,21.00
284,Stoneham,2014,13.49,0.00,22.00,22.00,22.00
284,Stoneham,2015,12.96,0.00,22.08,22.08,22.08
284,Stoneham,2016,12.70,0.00,22.55,22.55,22.55
284,Stoneham,2017,12.39,0.00,23.21,23.21,23.21
285,Stoughton,2003,12.77,0.00,21.89,21.89,21.89
285,Stoughton,2004,12.65,0.00,22.83,22.83,22.83
285,Stoughton,2005,10.72,0.00,20.22,20.22,20.22
285,Stoughton,2006,9.99,0.00,19.86,19.86,19.86
285,Stoughton,2007,9.70,0.00,19.93,19.93,19.93
285,Stoughton,2008,9.79,0.00,19.53,19.53,19.53
285,Stoughton,2009,11.01,0.00,19.77,19.77,19.77
285,Stoughton,2010,12.46,0.00,21.68,21.68,21.68
285,Stoughton,2011,13.57,0.00,23.67,23.67,23.67
285,Stoughton,2012,14.50,0.00,25.24,25.24,25.24
285,Stoughton,2013,15.07,0.00,26.20,26.20,26.20
285,Stoughton,2014,15.74,0.00,26.09,26.09,26.09
285,Stoughton,2015,15.13,0.00,26.34,26.34,26.34
285,Stoughton,2016,14.97,0.00,26.02,26.02,26.02
285,Stoughton,2017,14.49,0.00,25.79,25.79,25.79
286,Stow,2003,14.48,0.00,14.48,14.48,14.48
286,Stow,2004,14.64,0.00,14.64,14.64,14.64
286,Stow,2005,14.36,0.00,14.36,14.36,14.36
286,Stow,2006,14.04,0.00,14.04,14.04,14.04
286,Stow,2007,13.82,0.00,13.82,13.82,13.82
286,Stow,2008,14.73,0.00,14.73,14.73,14.73
286,Stow,2009,15.28,0.00,15.28,15.28,15.28
286,Stow,2010,16.58,0.00,16.58,16.58,16.58
286,Stow,2011,17.05,0.00,17.05,17.05,17.05
286,Stow,2012,17.90,0.00,17.90,17.90,17.90
286,Stow,2013,18.37,0.00,18.37,18.37,18.37
286,Stow,2014,19.17,0.00,19.17,19.17,19.17
286,Stow,2015,19.98,0.00,19.98,19.98,19.98
286,Stow,2016,19.98,0.00,19.98,19.98,19.98
286,Stow,2017,20.59,0.00,20.59,20.59,20.59
287,Sturbridge,2003,17.61,0.00,17.61,17.61,17.61
287,Sturbridge,2004,18.68,0.00,18.68,18.68,18.68
287,Sturbridge,2005,12.35,0.00,17.09,17.09,17.09
287,Sturbridge,2006,11.80,0.00,16.48,16.48,16.48
287,Sturbridge,2007,10.94,0.00,17.50,17.50,17.50
287,Sturbridge,2008,11.32,0.00,15.44,15.44,15.44
287,Sturbridge,2009,12.66,0.00,14.74,14.74,14.74
287,Sturbridge,2010,14.55,14.55,14.55,14.55,14.55
287,Sturbridge,2011,16.19,16.19,16.19,16.19,16.19
287,Sturbridge,2012,17.63,17.63,17.63,17.63,17.63
287,Sturbridge,2013,17.95,17.95,21.38,21.38,21.38
287,Sturbridge,2014,19.20,19.20,21.65,21.65,21.65
287,Sturbridge,2015,19.24,19.24,19.24,19.24,19.24
287,Sturbridge,2016,19.21,19.21,19.21,19.21,19.21
287,Sturbridge,2017,19.40,19.40,19.40,19.40,19.40
288,Sudbury,2003,16.78,0.00,22.26,22.26,22.26
288,Sudbury,2004,13.46,0.00,20.81,20.81,20.81
288,Sudbury,2005,13.46,0.00,20.53,20.53,20.53
288,Sudbury,2006,13.55,0.00,21.71,21.71,21.71
288,Sudbury,2007,13.12,0.00,20.29,20.29,20.29
288,Sudbury,2008,14.27,0.00,18.47,18.47,18.47
288,Sudbury,2009,15.29,0.00,19.30,19.30,19.30
288,Sudbury,2010,16.08,0.00,20.13,20.13,20.13
288,Sudbury,2011,17.03,0.00,22.27,22.27,22.27
288,Sudbury,2012,17.60,0.00,22.95,22.95,22.95
288,Sudbury,2013,17.99,0.00,23.52,23.52,23.52
288,Sudbury,2014,18.03,0.00,24.94,24.94,24.94
288,Sudbury,2015,17.60,0.00,24.88,24.88,24.88
288,Sudbury,2016,17.80,0.00,25.11,25.11,25.11
288,Sudbury,2017,17.74,0.00,25.01,25.01,25.01
289,Sunderland,2003,13.85,0.00,13.85,13.85,13.85
289,Sunderland,2004,14.76,0.00,14.76,14.76,14.76
289,Sunderland,2005,14.41,0.00,14.41,14.41,14.41
289,Sunderland,2006,13.47,0.00,13.47,13.47,13.47
289,Sunderland,2007,12.33,0.00,12.33,12.33,12.33
289,Sunderland,2008,12.06,0.00,12.06,12.06,12.06
289,Sunderland,2009,12.10,0.00,12.10,12.10,12.10
289,Sunderland,2010,12.66,0.00,12.66,12.66,12.66
289,Sunderland,2011,12.80,0.00,12.80,12.80,12.80
289,Sunderland,2012,12.97,0.00,12.97,12.97,12.97
289,Sunderland,2013,13.43,0.00,13.43,13.43,13.43
289,Sunderland,2014,13.98,0.00,13.98,13.98,13.98
289,Sunderland,2015,14.31,0.00,14.31,14.31,14.31
289,Sunderland,2016,14.66,0.00,14.66,14.66,14.66
289,Sunderland,2017,14.34,0.00,14.34,14.34,14.34
290,Sutton,2003,11.86,0.00,11.86,11.86,11.86
290,Sutton,2004,12.32,0.00,12.32,12.32,12.32
290,Sutton,2005,10.28,0.00,10.28,10.28,10.28
290,Sutton,2006,10.26,0.00,10.26,10.26,10.26
290,Sutton,2007,9.74,0.00,9.74,9.74,9.74
290,Sutton,2008,11.25,0.00,11.25,11.25,11.25
290,Sutton,2009,11.50,0.00,11.50,11.50,11.50
290,Sutton,2010,12.32,0.00,12.32,12.32,12.32
290,Sutton,2011,13.25,0.00,13.25,13.25,13.25
290,Sutton,2012,14.53,0.00,14.53,14.53,14.53
290,Sutton,2013,15.57,0.00,15.57,15.57,15.57
290,Sutton,2014,16.88,0.00,16.88,16.88,16.88
290,Sutton,2015,16.68,0.00,16.68,16.68,16.68
290,Sutton,2016,16.68,0.00,16.68,16.68,16.68
290,Sutton,2017,16.50,0.00,16.50,16.50,16.50
291,Swampscott,2003,13.52,0.00,24.26,24.26,24.26
291,Swampscott,2004,12.12,0.00,22.37,22.37,22.37
291,Swampscott,2005,11.29,0.00,20.87,20.87,20.87
291,Swampscott,2006,12.19,0.00,22.50,22.50,22.50
291,Swampscott,2007,12.86,0.00,23.74,23.74,23.74
291,Swampscott,2008,13.63,0.00,25.21,25.21,25.21
291,Swampscott,2009,14.34,0.00,26.63,26.63,26.63
291,Swampscott,2010,16.48,0.00,30.58,30.58,30.58
291,Swampscott,2011,16.60,0.00,30.80,30.80,30.80
291,Swampscott,2012,17.99,0.00,33.41,33.41,33.41
291,Swampscott,2013,18.84,0.00,35.02,35.02,35.02
291,Swampscott,2014,18.70,0.00,34.79,34.79,34.79
291,Swampscott,2015,17.15,0.00,31.73,31.73,31.73
291,Swampscott,2016,17.33,0.00,32.07,32.07,32.07
291,Swampscott,2017,17.45,0.00,32.20,32.20,32.20
292,Swansea,2003,12.48,12.48,21.56,21.56,21.56
292,Swansea,2004,12.85,12.85,22.20,22.20,22.20
292,Swansea,2005,8.09,0.00,16.36,16.36,16.36
292,Swansea,2006,7.86,0.00,15.73,15.73,15.73
292,Swansea,2007,7.88,0.00,15.77,15.77,15.77
292,Swansea,2008,8.26,0.00,16.40,16.40,16.40
292,Swansea,2009,8.75,0.00,17.56,17.56,17.56
292,Swansea,2010,9.48,0.00,19.21,19.21,19.21
292,Swansea,2011,10.50,0.00,20.91,20.91,20.91
292,Swansea,2012,11.27,0.00,22.76,22.76,22.76
292,Swansea,2013,12.02,0.00,23.05,23.05,23.05
292,Swansea,2014,12.84,0.00,23.44,23.44,23.44
292,Swansea,2015,13.13,0.00,23.82,23.82,23.82
292,Swansea,2016,13.52,0.00,23.43,23.43,23.43
292,Swansea,2017,13.28,0.00,22.85,22.85,22.85
293,Taunton,2003,12.52,0.00,24.99,24.99,24.99
293,Taunton,2004,9.18,0.00,19.64,19.64,19.64
293,Taunton,2005,8.64,0.00,18.10,18.10,18.10
293,Taunton,2006,7.80,0.00,16.35,16.35,16.35
293,Taunton,2007,7.86,0.00,16.38,16.38,16.38
293,Taunton,2008,8.22,0.00,17.59,17.59,17.59
293,Taunton,2009,9.08,0.00,19.76,19.76,19.76
293,Taunton,2010,10.38,0.00,22.66,22.66,22.66
293,Taunton,2011,11.71,0.00,25.45,25.45,25.45
293,Taunton,2012,12.47,0.00,27.62,27.62,27.62
293,Taunton,2013,13.77,0.00,30.58,30.58,30.58
293,Taunton,2014,14.61,0.00,31.19,31.19,31.19
293,Taunton,2015,15.01,0.00,33.25,33.25,33.25
293,Taunton,2016,15.68,0.00,33.94,33.94,33.94
293,Taunton,2017,15.71,0.00,34.70,34.70,34.70
294,Templeton,2003,13.68,0.00,13.68,13.68,13.68
294,Templeton,2004,11.65,0.00,11.65,11.65,11.65
294,Templeton,2005,9.91,0.00,9.91,9.91,9.91
294,Templeton,2006,9.44,0.00,9.44,9.44,9.44
294,Templeton,2007,8.54,0.00,8.54,8.54,8.54
294,Templeton,2008,9.20,0.00,9.20,9.20,9.20
294,Templeton,2009,10.20,0.00,10.20,10.20,10.20
294,Templeton,2010,11.75,0.00,11.75,11.75,11.75
294,Templeton,2011,12.55,0.00,12.55,12.55,12.55
294,Templeton,2012,14.60,0.00,14.60,14.60,14.60
294,Templeton,2013,14.12,0.00,14.12,14.12,14.12
294,Templeton,2014,16.24,0.00,16.24,16.24,16.24
294,Templeton,2015,16.64,0.00,16.64,16.64,16.64
294,Templeton,2016,16.47,0.00,16.47,16.47,16.47
294,Templeton,2017,16.12,0.00,16.12,16.12,16.12
295,Tewksbury,2003,13.60,13.60,22.47,22.47,22.47
295,Tewksbury,2004,10.39,10.39,18.87,18.87,18.87
295,Tewksbury,2005,10.10,10.10,18.08,18.08,18.08
295,Tewksbury,2006,10.07,10.07,17.74,17.74,17.74
295,Tewksbury,2007,9.91,9.91,18.09,18.09,18.09
295,Tewksbury,2008,10.45,10.45,19.21,19.21,19.21
295,Tewksbury,2009,11.35,11.35,19.77,19.77,19.77
295,Tewksbury,2010,12.55,0.00,19.77,19.77,19.77
295,Tewksbury,2011,13.46,0.00,21.29,21.29,21.29
295,Tewksbury,2012,14.93,0.00,25.05,25.05,25.05
295,Tewksbury,2013,15.44,0.00,25.60,25.60,25.60
295,Tewksbury,2014,16.11,0.00,26.64,26.64,26.64
295,Tewksbury,2015,16.37,0.00,27.62,27.62,27.62
295,Tewksbury,2016,16.35,0.00,27.46,27.46,27.46
295,Tewksbury,2017,16.31,0.00,27.82,27.82,27.82
296,Tisbury,2003,7.73,0.00,13.53,13.53,13.53
296,Tisbury,2004,8.09,0.00,14.34,14.34,14.34
296,Tisbury,2005,5.86,0.00,10.48,10.48,10.48
296,Tisbury,2006,5.20,0.00,9.37,9.37,9.37
296,Tisbury,2007,5.63,0.00,9.06,9.06,9.06
296,Tisbury,2008,5.49,0.00,8.84,8.84,8.84
296,Tisbury,2009,5.98,0.00,8.23,8.23,8.23
296,Tisbury,2010,6.57,0.00,8.27,8.27,8.27
296,Tisbury,2011,7.52,0.00,9.49,9.49,9.49
296,Tisbury,2012,8.01,0.00,7.44,7.44,7.44
296,Tisbury,2013,8.48,0.00,7.87,7.87,7.87
296,Tisbury,2014,8.39,0.00,7.85,7.85,7.85
296,Tisbury,2015,8.92,0.00,8.34,8.34,8.34
296,Tisbury,2016,9.16,0.00,8.57,8.57,8.57
296,Tisbury,2017,9.11,0.00,8.55,8.55,8.55
297,Tolland,2003,5.28,0.00,5.28,5.28,5.28
297,Tolland,2004,5.36,0.00,5.36,5.36,5.36
297,Tolland,2005,5.52,0.00,5.52,5.52,5.52
297,Tolland,2006,4.97,0.00,4.97,4.97,4.97
297,Tolland,2007,4.64,0.00,4.64,4.64,4.64
297,Tolland,2008,4.78,0.00,4.78,4.78,4.78
297,Tolland,2009,4.64,0.00,4.64,4.64,4.64
297,Tolland,2010,4.76,0.00,4.76,4.76,4.76
297,Tolland,2011,5.44,0.00,5.44,5.44,5.44
297,Tolland,2012,6.00,0.00,6.00,6.00,6.00
297,Tolland,2013,6.74,0.00,6.74,6.74,6.74
297,Tolland,2014,7.24,0.00,7.24,7.24,7.24
297,Tolland,2015,6.95,0.00,6.95,6.95,6.95
297,Tolland,2016,6.88,0.00,6.88,6.88,6.88
297,Tolland,2017,8.08,0.00,8.08,8.08,8.08
298,Topsfield,2003,12.74,0.00,12.74,12.74,12.74
298,Topsfield,2004,12.20,0.00,12.20,12.20,12.20
298,Topsfield,2005,12.06,0.00,12.06,12.06,12.06
298,Topsfield,2006,11.66,0.00,11.66,11.66,11.66
298,Topsfield,2007,11.57,0.00,11.57,11.57,11.57
298,Topsfield,2008,12.02,0.00,12.02,12.02,12.02
298,Topsfield,2009,12.88,0.00,12.88,12.88,12.88
298,Topsfield,2010,13.87,0.00,13.87,13.87,13.87
298,Topsfield,2011,14.83,0.00,14.83,14.83,14.83
298,Topsfield,2012,15.45,0.00,15.45,15.45,15.45
298,Topsfield,2013,15.95,0.00,15.95,15.95,15.95
298,Topsfield,2014,16.16,0.00,16.16,16.16,16.16
298,Topsfield,2015,16.45,0.00,16.45,16.45,16.45
298,Topsfield,2016,16.52,0.00,16.52,16.52,16.52
298,Topsfield,2017,16.93,0.00,16.93,16.93,16.93
299,Townsend,2003,13.77,0.00,13.77,13.77,13.77
299,Townsend,2004,14.07,0.00,14.07,14.07,14.07
299,Townsend,2005,13.52,0.00,13.52,13.52,13.52
299,Townsend,2006,12.25,0.00,12.25,12.25,12.25
299,Townsend,2007,12.47,0.00,12.47,12.47,12.47
299,Townsend,2008,13.44,0.00,13.44,13.44,13.44
299,Townsend,2009,13.64,0.00,13.64,13.64,13.64
299,Townsend,2010,15.31,0.00,15.31,15.31,15.31
299,Townsend,2011,15.74,0.00,15.74,15.74,15.74
299,Townsend,2012,16.96,0.00,16.96,16.96,16.96
299,Townsend,2013,18.26,0.00,18.26,18.26,18.26
299,Townsend,2014,19.57,0.00,19.57,19.57,19.57
299,Townsend,2015,19.11,0.00,19.11,19.11,19.11
299,Townsend,2016,19.80,0.00,19.80,19.80,19.80
299,Townsend,2017,19.67,0.00,19.67,19.67,19.67
300,Truro,2003,5.75,0.00,5.75,5.75,5.75
300,Truro,2004,5.92,0.00,5.92,5.92,5.92
300,Truro,2005,4.65,0.00,4.65,4.65,4.65
300,Truro,2006,4.40,0.00,4.40,4.40,4.40
300,Truro,2007,4.15,0.00,4.15,4.15,4.15
300,Truro,2008,4.49,0.00,4.49,4.49,4.49
300,Truro,2009,4.74,0.00,4.74,4.74,4.74
300,Truro,2010,5.39,0.00,5.39,5.39,5.39
300,Truro,2011,5.69,0.00,5.69,5.69,5.69
300,Truro,2012,5.97,0.00,5.97,5.97,5.97
300,Truro,2013,6.02,0.00,6.02,6.02,6.02
300,Truro,2014,6.43,0.00,6.43,6.43,6.43
300,Truro,2015,6.63,0.00,6.63,6.63,6.63
300,Truro,2016,6.77,0.00,6.77,6.77,6.77
300,Truro,2017,6.98,0.00,6.98,6.98,6.98
301,Tyngsborough,2003,16.51,0.00,16.51,16.51,16.51
301,Tyngsborough,2004,12.70,0.00,12.70,12.70,12.70
301,Tyngsborough,2005,11.85,0.00,11.85,11.85,11.85
301,Tyngsborough,2006,11.60,0.00,11.60,11.60,11.60
301,Tyngsborough,2007,11.20,0.00,11.20,11.20,11.20
301,Tyngsborough,2008,11.71,0.00,11.71,11.71,11.71
301,Tyngsborough,2009,12.55,0.00,12.55,12.55,12.55
301,Tyngsborough,2010,13.95,0.00,13.95,13.95,13.95
301,Tyngsborough,2011,14.17,0.00,14.17,14.17,14.17
301,Tyngsborough,2012,15.29,0.00,15.29,15.29,15.29
301,Tyngsborough,2013,16.19,0.00,16.19,16.19,16.19
301,Tyngsborough,2014,16.78,0.00,16.78,16.78,16.78
301,Tyngsborough,2015,16.96,0.00,16.96,16.96,16.96
301,Tyngsborough,2016,17.56,0.00,17.56,17.56,17.56
301,Tyngsborough,2017,17.16,0.00,17.16,17.16,17.16
302,Tyringham,2003,9.08,0.00,9.08,0.00,9.08
302,Tyringham,2004,9.52,0.00,9.52,0.00,9.52
302,Tyringham,2005,6.10,0.00,6.10,0.00,6.10
302,Tyringham,2006,6.00,0.00,6.00,0.00,6.00
302,Tyringham,2007,6.48,0.00,6.48,0.00,6.48
302,Tyringham,2008,5.52,0.00,5.52,0.00,5.52
302,Tyringham,2009,5.70,0.00,5.70,0.00,5.70
302,Tyringham,2010,5.72,0.00,5.72,0.00,5.72
302,Tyringham,2011,6.04,0.00,6.04,0.00,6.04
302,Tyringham,2012,6.00,0.00,6.00,0.00,6.00
302,Tyringham,2013,6.00,0.00,6.00,0.00,6.00
302,Tyringham,2014,6.58,0.00,6.58,6.58,6.58
302,Tyringham,2015,6.66,0.00,6.66,6.66,6.66
302,Tyringham,2016,6.74,0.00,6.74,6.74,6.74
302,Tyringham,2017,7.00,0.00,7.00,7.00,7.00
303,Upton,2003,12.85,0.00,12.85,12.85,12.85
303,Upton,2004,14.77,0.00,14.77,14.77,14.77
303,Upton,2005,10.09,0.00,10.09,10.09,10.09
303,Upton,2006,10.65,0.00,10.65,10.65,10.65
303,Upton,2007,10.89,0.00,10.89,10.89,10.89
303,Upton,2008,10.63,0.00,10.63,10.63,10.63
303,Upton,2009,12.43,0.00,12.43,12.43,12.43
303,Upton,2010,12.77,0.00,12.77,12.77,12.77
303,Upton,2011,14.64,0.00,14.64,14.64,14.64
303,Upton,2012,15.03,0.00,15.03,15.03,15.03
303,Upton,2013,16.72,0.00,16.72,16.72,16.72
303,Upton,2014,16.95,0.00,16.95,16.95,16.95
303,Upton,2015,16.95,0.00,16.95,16.95,16.95
303,Upton,2016,18.56,0.00,18.56,18.56,18.56
303,Upton,2017,18.16,0.00,18.16,18.16,18.16
304,Uxbridge,2003,16.26,0.00,16.26,16.26,16.26
304,Uxbridge,2004,11.59,0.00,11.59,11.59,11.59
304,Uxbridge,2005,11.67,0.00,11.67,11.67,11.67
304,Uxbridge,2006,10.79,0.00,10.79,10.79,10.79
304,Uxbridge,2007,10.27,0.00,10.27,10.27,10.27
304,Uxbridge,2008,10.47,0.00,10.47,10.47,10.47
304,Uxbridge,2009,11.53,0.00,11.53,11.53,11.53
304,Uxbridge,2010,12.55,0.00,12.55,12.55,12.55
304,Uxbridge,2011,13.72,0.00,13.72,13.72,13.72
304,Uxbridge,2012,15.10,0.00,15.10,15.10,15.10
304,Uxbridge,2013,16.28,0.00,16.28,16.28,16.28
304,Uxbridge,2014,17.31,0.00,17.31,17.31,17.31
304,Uxbridge,2015,17.40,0.00,17.40,17.40,17.40
304,Uxbridge,2016,17.57,0.00,17.57,17.57,17.57
304,Uxbridge,2017,16.96,0.00,16.96,16.96,16.96
305,Wakefield,2003,11.06,0.00,23.30,23.30,23.30
305,Wakefield,2004,11.40,0.00,24.14,24.14,24.14
305,Wakefield,2005,9.06,0.00,21.47,21.47,21.47
305,Wakefield,2006,9.29,0.00,20.55,20.55,20.55
305,Wakefield,2007,9.52,0.00,20.04,20.04,20.04
305,Wakefield,2008,9.65,0.00,19.28,19.28,19.28
305,Wakefield,2009,10.43,0.00,21.04,21.04,21.04
305,Wakefield,2010,10.88,0.00,21.97,21.97,21.97
305,Wakefield,2011,11.46,0.00,23.32,23.32,23.32
305,Wakefield,2012,11.90,0.00,24.18,24.18,24.18
305,Wakefield,2013,12.29,0.00,24.97,24.97,24.97
305,Wakefield,2014,12.78,0.00,26.07,26.07,26.07
305,Wakefield,2015,13.48,0.00,27.22,27.22,27.22
305,Wakefield,2016,13.49,0.00,27.03,27.03,27.03
305,Wakefield,2017,13.03,0.00,25.95,25.95,25.95
306,Wales,2003,17.57,0.00,17.57,17.57,17.57
306,Wales,2004,18.11,0.00,18.11,18.11,18.11
306,Wales,2005,14.68,0.00,14.68,14.68,14.68
306,Wales,2006,13.61,0.00,13.61,13.61,13.61
306,Wales,2007,13.22,0.00,13.22,13.22,13.22
306,Wales,2008,13.12,0.00,13.12,13.12,13.12
306,Wales,2009,13.51,0.00,13.51,13.51,13.51
306,Wales,2010,14.50,0.00,14.50,14.50,14.50
306,Wales,2011,14.64,0.00,14.64,14.64,14.64
306,Wales,2012,15.95,0.00,15.95,15.95,15.95
306,Wales,2013,17.07,0.00,17.07,17.07,17.07
306,Wales,2014,17.41,0.00,17.41,17.41,17.41
306,Wales,2015,17.61,0.00,17.61,17.61,17.61
